year,time_hour,dep_delay,arr_delay,origin,dest,tailnum,carrier
2013,2013-08-23T23:00:00Z,-4,13,JFK,BOS,N605LR,9E
2013,2013-04-22T22:00:00Z,73,67,LGA,ORD,N592AA,AA
2013,2013-04-16T00:00:00Z,-12,-7,LGA,CMH,N720MQ,MQ
2013,2013-10-09T17:00:00Z,-5,-29,LGA,ORD,N424AA,AA
2013,2013-07-30T14:00:00Z,-6,-13,EWR,BNA,N12900,EV
2013,2013-12-16T19:00:00Z,-1,-11,EWR,SAN,N37419,UA
2013,2013-10-22T12:00:00Z,-10,-22,LGA,CLT,N703UW,US
2013,2013-03-11T15:00:00Z,-3,-23,LGA,PBI,N351NW,DL
2013,2013-06-08T21:00:00Z,35,28,EWR,MCO,N588JB,B6
2013,2013-03-18T13:00:00Z,-5,-3,EWR,MIA,N506UA,UA
2013,2013-06-07T19:00:00Z,NA,NA,LGA,PHL,NA,US
2013,2013-01-04T13:00:00Z,5,-19,JFK,LAX,N34137,UA
2013,2013-08-27T10:00:00Z,-1,-7,EWR,DCA,N23139,EV
2013,2013-11-26T00:00:00Z,20,-18,JFK,PHX,N37700,DL
2013,2013-11-27T01:00:00Z,65,53,EWR,MDW,N208WN,WN
2013,2013-04-08T20:00:00Z,-9,-23,LGA,ORD,N570AA,AA
2013,2013-05-20T16:00:00Z,7,-7,EWR,DAY,N13956,EV
2013,2013-12-22T02:00:00Z,13,13,EWR,MCO,N296JB,B6
2013,2013-06-08T01:00:00Z,116,125,LGA,FLL,N523JB,B6
2013,2013-12-09T18:00:00Z,60,80,LGA,MSN,N391CA,EV
2013,2013-09-11T10:00:00Z,-5,-1,EWR,ORD,N530MQ,MQ
2013,2013-07-19T22:00:00Z,-5,1,JFK,SFO,N502UA,UA
2013,2013-10-01T11:00:00Z,-5,-17,JFK,SLC,N397DA,DL
2013,2013-10-15T19:00:00Z,2,-14,JFK,RSW,N589JB,B6
2013,2013-04-04T10:00:00Z,203,183,EWR,DEN,N492UA,UA
2013,2013-08-08T19:00:00Z,14,83,LGA,MIA,N982DL,DL
2013,2013-05-31T19:00:00Z,0,-32,JFK,MCO,N3737C,DL
2013,2013-03-18T20:00:00Z,1,15,EWR,PHX,N654AW,US
2013,2013-11-20T00:00:00Z,-11,8,JFK,SEA,N3CKAA,AA
2013,2013-02-19T19:00:00Z,-8,-19,JFK,BOS,N216JB,B6
2013,2013-09-22T18:00:00Z,-5,-1,JFK,IND,N920XJ,9E
2013,2013-01-28T21:00:00Z,84,39,JFK,BNA,N936XJ,9E
2013,2013-02-28T15:00:00Z,3,19,JFK,MCO,N536JB,B6
2013,2013-08-29T20:00:00Z,-1,-34,JFK,SAN,N584JB,B6
2013,2013-01-26T13:00:00Z,27,10,LGA,CLT,N757UW,US
2013,2013-07-24T21:00:00Z,2,1,JFK,RDU,N355JB,B6
2013,2013-03-01T17:00:00Z,4,-6,EWR,PIT,N21537,EV
2013,2013-03-23T18:00:00Z,-7,-30,LGA,CLT,N559UW,US
2013,2013-07-25T14:00:00Z,11,23,EWR,CHS,N19554,EV
2013,2013-02-04T21:00:00Z,7,20,EWR,ATL,N15572,EV
2013,2013-10-13T18:00:00Z,3,16,EWR,LAS,N37298,UA
2013,2013-09-23T21:00:00Z,-4,7,JFK,IAH,N3FKAA,AA
2013,2013-01-10T00:00:00Z,-9,-9,JFK,IAD,N826AS,EV
2013,2013-03-21T20:00:00Z,18,17,JFK,LAX,N625VA,VX
2013,2013-07-30T20:00:00Z,-8,-14,LGA,RDU,N735MQ,MQ
2013,2013-07-31T19:00:00Z,-7,-16,EWR,ORD,N525MQ,MQ
2013,2013-10-21T14:00:00Z,-9,0,EWR,CHS,N14977,EV
2013,2013-07-22T23:00:00Z,NA,NA,LGA,IAH,NA,UA
2013,2013-05-30T20:00:00Z,-4,-48,JFK,RDU,N905XJ,9E
2013,2013-04-16T19:00:00Z,161,145,LGA,BNA,N530MQ,MQ
2013,2013-11-27T00:00:00Z,20,31,EWR,CHS,N12567,EV
2013,2013-08-06T13:00:00Z,-3,-8,LGA,FLL,N915DL,DL
2013,2013-07-03T21:00:00Z,50,53,LGA,MCO,N618JB,B6
2013,2013-01-03T17:00:00Z,-5,10,LGA,RDU,N737MQ,MQ
2013,2013-03-14T20:00:00Z,64,58,LGA,MSP,N356NW,DL
2013,2013-08-26T11:00:00Z,-11,-52,LGA,PBI,N932DL,DL
2013,2013-11-27T12:00:00Z,-7,-5,EWR,GSO,N27962,EV
2013,2013-02-07T13:00:00Z,-9,6,LGA,ATL,N508MQ,MQ
2013,2013-03-07T11:00:00Z,77,73,EWR,CVG,N11539,EV
2013,2013-08-22T11:00:00Z,-1,58,LGA,ORD,N830UA,UA
2013,2013-05-02T21:00:00Z,-3,-28,JFK,ROC,N238JB,B6
2013,2013-01-16T15:00:00Z,3,42,JFK,SFO,N395AA,AA
2013,2013-03-07T02:00:00Z,-2,-25,EWR,IAH,N821UA,UA
2013,2013-05-29T15:00:00Z,-3,-18,EWR,ATL,N302NB,DL
2013,2013-06-06T13:00:00Z,-6,-20,JFK,MIA,N5FHAA,AA
2013,2013-01-29T18:00:00Z,-1,-10,EWR,HNL,N77066,UA
2013,2013-09-07T21:00:00Z,0,-21,LGA,HOU,N778SW,WN
2013,2013-11-10T11:00:00Z,-14,-26,EWR,BOS,N197JB,B6
2013,2013-12-08T15:00:00Z,0,24,LGA,RDU,N839MQ,MQ
2013,2013-04-15T01:00:00Z,-4,-12,EWR,BDL,N29917,EV
2013,2013-05-20T18:00:00Z,0,-15,JFK,BOS,N284JB,B6
2013,2013-08-19T01:00:00Z,-4,6,JFK,LAS,N3750D,DL
2013,2013-04-04T00:00:00Z,-6,-17,LGA,ATL,N697DL,DL
2013,2013-08-30T16:00:00Z,0,-7,JFK,BOS,N183JB,B6
2013,2013-04-14T12:00:00Z,10,20,JFK,LAS,N652DL,DL
2013,2013-05-28T19:00:00Z,1,11,JFK,PIT,N641MQ,MQ
2013,2013-08-01T18:00:00Z,NA,NA,EWR,GSP,N14543,EV
2013,2013-11-07T18:00:00Z,68,79,JFK,LAX,N640VA,VX
2013,2013-02-20T13:00:00Z,128,137,EWR,MCI,N14158,EV
2013,2013-04-02T10:00:00Z,-2,-14,JFK,ORD,N231JB,B6
2013,2013-03-08T00:00:00Z,9,-11,EWR,FLL,N37252,UA
2013,2013-07-08T12:00:00Z,93,85,LGA,CLE,N711MQ,MQ
2013,2013-05-16T00:00:00Z,26,15,EWR,IAH,N16701,UA
2013,2013-10-30T18:00:00Z,22,22,EWR,PVD,N16571,EV
2013,2013-04-29T22:00:00Z,18,16,EWR,SAT,N76517,UA
2013,2013-09-06T10:00:00Z,-11,-29,EWR,BOS,N38727,UA
2013,2013-04-14T13:00:00Z,-5,-15,LGA,BNA,N502MQ,MQ
2013,2013-02-19T22:00:00Z,0,7,JFK,LAX,N525UA,UA
2013,2013-10-11T12:00:00Z,-4,6,LGA,MSP,N336NW,DL
2013,2013-01-10T23:00:00Z,-13,1,LGA,BNA,N737MQ,MQ
2013,2013-03-29T12:00:00Z,-6,-1,EWR,MEM,N16981,EV
2013,2013-08-06T21:00:00Z,-5,-16,LGA,DTW,N915DL,DL
2013,2013-11-02T01:00:00Z,-1,2,EWR,MCO,N588JB,B6
2013,2013-07-04T00:00:00Z,0,11,JFK,PDX,N579JB,B6
2013,2013-11-13T02:00:00Z,-1,-27,JFK,LAX,N329AA,AA
2013,2013-05-09T17:00:00Z,-4,-21,EWR,PHX,N658AW,US
2013,2013-03-01T22:00:00Z,73,91,EWR,ORD,N414UA,UA
2013,2013-07-24T17:00:00Z,149,126,EWR,PBI,N810UA,UA
2013,2013-05-17T01:00:00Z,-3,-40,JFK,LAX,N705TW,DL
2013,2013-06-08T17:00:00Z,-5,-10,EWR,CLT,N193UW,US
2013,2013-04-05T21:00:00Z,1,-9,EWR,SFO,N530VA,VX
2013,2013-01-04T16:00:00Z,7,2,JFK,FLL,N659JB,B6
2013,2013-04-25T01:00:00Z,130,108,EWR,MHT,N14542,EV
2013,2013-06-24T00:00:00Z,-4,11,EWR,SAT,N412UA,UA
2013,2013-05-22T19:00:00Z,13,39,JFK,SFO,N349AA,AA
2013,2013-11-03T11:00:00Z,-4,-24,JFK,CLT,N509AY,US
2013,2013-11-13T13:00:00Z,-3,-8,JFK,FLL,N929DL,DL
2013,2013-04-06T20:00:00Z,-6,-39,EWR,DFW,N439AA,AA
2013,2013-08-28T19:00:00Z,-1,-15,EWR,LAX,N17104,UA
2013,2013-08-06T12:00:00Z,-7,-14,JFK,SFO,N557UA,UA
2013,2013-08-03T20:00:00Z,9,22,JFK,MCO,N648JB,B6
2013,2013-08-07T15:00:00Z,-3,-7,EWR,RDU,N12122,EV
2013,2013-09-29T15:00:00Z,11,4,EWR,ORF,N13903,EV
2013,2013-08-22T00:00:00Z,23,0,JFK,LAX,N628VA,VX
2013,2013-10-17T10:00:00Z,-4,-11,EWR,DTW,N131EV,EV
2013,2013-06-13T13:00:00Z,-4,6,EWR,DTW,N166PQ,EV
2013,2013-06-03T22:00:00Z,-7,19,JFK,BWI,N645MQ,MQ
2013,2013-06-18T10:00:00Z,-1,5,LGA,MKE,N955WN,WN
2013,2013-06-02T20:00:00Z,117,111,LGA,DTW,N722MQ,MQ
2013,2013-09-26T00:00:00Z,-3,-29,LGA,CHS,N740EV,EV
2013,2013-12-05T17:00:00Z,40,50,EWR,SNA,N25705,UA
2013,2013-06-24T11:00:00Z,-2,21,JFK,SFO,N338AA,AA
2013,2013-11-21T22:00:00Z,5,-18,JFK,SFO,N588UA,UA
2013,2013-02-24T13:00:00Z,-4,9,JFK,FLL,N377NW,DL
2013,2013-12-01T15:00:00Z,17,4,LGA,RIC,N740EV,EV
2013,2013-08-03T16:00:00Z,59,64,JFK,RDU,N851MQ,MQ
2013,2013-12-08T20:00:00Z,0,20,EWR,MKE,N13964,EV
2013,2013-04-07T10:00:00Z,-2,-8,JFK,RSW,N594JB,B6
2013,2013-01-27T23:00:00Z,18,2,JFK,SEA,N3751B,DL
2013,2013-12-05T16:00:00Z,18,-6,EWR,PBI,N76254,UA
2013,2013-08-16T16:00:00Z,5,6,EWR,BNA,N12540,EV
2013,2013-03-13T12:00:00Z,3,-13,EWR,SFO,N37290,UA
2013,2013-01-06T22:00:00Z,3,-7,EWR,ATL,N310DE,DL
2013,2013-02-26T12:00:00Z,-7,-18,EWR,IAH,N520UA,UA
2013,2013-12-04T12:00:00Z,-3,-25,EWR,TPA,N73445,UA
2013,2013-03-29T10:00:00Z,-3,-14,EWR,MSP,N11127,EV
2013,2013-10-13T18:00:00Z,-5,-12,JFK,IAD,N830AS,EV
2013,2013-05-25T10:00:00Z,-3,-14,EWR,TPA,N76288,UA
2013,2013-05-19T19:00:00Z,3,-11,EWR,SEA,N539UA,UA
2013,2013-01-20T23:00:00Z,-8,20,JFK,SFO,N525UA,UA
2013,2013-08-10T21:00:00Z,41,32,LGA,DEN,N665DN,DL
2013,2013-04-04T11:00:00Z,-5,-13,LGA,MCO,N623DL,DL
2013,2013-05-22T21:00:00Z,92,111,JFK,ORF,N659MQ,MQ
2013,2013-01-04T17:00:00Z,-3,-7,LGA,ATL,N651DL,DL
2013,2013-07-06T11:00:00Z,-6,-17,LGA,DFW,N484AA,AA
2013,2013-11-07T11:00:00Z,-3,-14,EWR,MCO,N494UA,UA
2013,2013-08-06T01:00:00Z,0,9,EWR,PBI,N830UA,UA
2013,2013-08-05T20:00:00Z,108,81,JFK,ATL,N839MH,DL
2013,2013-04-22T13:00:00Z,-3,39,LGA,STL,N468AA,AA
2013,2013-06-13T11:00:00Z,2,-2,EWR,SEA,N530AS,AS
2013,2013-01-05T18:00:00Z,41,40,JFK,JAX,N274JB,B6
2013,2013-12-25T18:00:00Z,-2,0,JFK,BUF,N316JB,B6
2013,2013-09-25T13:00:00Z,-9,0,LGA,FLL,N653JB,B6
2013,2013-11-27T19:00:00Z,-2,-5,JFK,TPA,N556JB,B6
2013,2013-08-06T13:00:00Z,-5,-10,JFK,SAN,N796JB,B6
2013,2013-08-05T12:00:00Z,-5,-11,JFK,SFO,N519JB,B6
2013,2013-06-24T18:00:00Z,-4,0,EWR,CHS,N11187,EV
2013,2013-04-11T21:00:00Z,12,6,LGA,DTW,N334NW,DL
2013,2013-05-28T10:00:00Z,-6,-42,EWR,PBI,N442UA,UA
2013,2013-09-02T21:00:00Z,100,89,JFK,ORD,N3BPAA,AA
2013,2013-10-31T21:00:00Z,37,19,JFK,ORD,N3BHAA,AA
2013,2013-05-16T20:00:00Z,0,-13,EWR,ROC,N11193,EV
2013,2013-02-16T20:00:00Z,3,-28,EWR,ORD,N854UA,UA
2013,2013-03-19T22:00:00Z,199,197,EWR,GRR,N36915,EV
2013,2013-12-22T19:00:00Z,19,30,JFK,RDU,N813MQ,MQ
2013,2013-05-27T11:00:00Z,-6,-31,EWR,SJU,N612JB,B6
2013,2013-10-16T10:00:00Z,-9,-18,EWR,IND,N27962,EV
2013,2013-12-08T18:00:00Z,62,53,LGA,CLT,N717EV,EV
2013,2013-10-07T17:00:00Z,-1,-1,EWR,BOS,N17133,UA
2013,2013-06-04T23:00:00Z,-7,3,LGA,BOS,N959UW,US
2013,2013-11-27T11:00:00Z,-3,-21,LGA,MSP,N942DL,DL
2013,2013-03-30T18:00:00Z,147,123,JFK,SRQ,N605JB,B6
2013,2013-08-03T01:00:00Z,-2,-11,JFK,JAX,N329JB,B6
2013,2013-08-26T14:00:00Z,-4,-31,LGA,DTW,N521MQ,MQ
2013,2013-06-24T23:00:00Z,NA,NA,EWR,ATL,N134EV,EV
2013,2013-12-24T13:00:00Z,-2,-13,JFK,LAX,N518UA,UA
2013,2013-05-22T14:00:00Z,-6,NA,LGA,ORD,N4WAAA,AA
2013,2013-09-08T23:00:00Z,-6,-37,JFK,LAS,N3755D,DL
2013,2013-03-12T00:00:00Z,-2,-17,EWR,OMA,N11191,EV
2013,2013-06-01T10:00:00Z,14,-16,EWR,MCO,N475UA,UA
2013,2013-12-13T17:00:00Z,-2,-6,JFK,RSW,N634JB,B6
2013,2013-02-03T13:00:00Z,-4,-4,EWR,MDW,N480WN,WN
2013,2013-11-10T12:00:00Z,-4,-16,EWR,DTW,N27152,EV
2013,2013-11-08T02:00:00Z,29,41,LGA,MCO,N663JB,B6
2013,2013-02-14T01:00:00Z,-5,-21,JFK,AUS,N283JB,B6
2013,2013-06-05T22:00:00Z,40,5,JFK,SFO,N324AA,AA
2013,2013-07-03T23:00:00Z,NA,NA,JFK,BOS,NA,9E
2013,2013-06-29T16:00:00Z,103,97,EWR,DTW,N14923,EV
2013,2013-04-09T18:00:00Z,-6,-14,LGA,ATL,N648DL,DL
2013,2013-07-09T00:00:00Z,-3,-42,JFK,IAD,N8631E,9E
2013,2013-08-19T14:00:00Z,6,-8,LGA,IAH,N76529,UA
2013,2013-12-31T17:00:00Z,-2,-18,JFK,BOS,N922XJ,9E
2013,2013-01-07T21:00:00Z,178,168,LGA,PBI,N523JB,B6
2013,2013-08-03T10:00:00Z,-1,2,JFK,SJU,N6704Z,DL
2013,2013-01-27T20:00:00Z,-3,32,EWR,ORD,N432UA,UA
2013,2013-12-23T20:00:00Z,46,50,EWR,MCI,N11187,EV
2013,2013-02-04T23:00:00Z,-7,-19,LGA,BOS,N952UW,US
2013,2013-02-07T02:00:00Z,144,138,JFK,LAX,N721TW,DL
2013,2013-07-25T14:00:00Z,0,4,EWR,CLT,N157UW,US
2013,2013-11-05T23:00:00Z,0,4,LGA,STL,N224WN,WN
2013,2013-07-17T01:00:00Z,35,28,LGA,FLL,N564JB,B6
2013,2013-08-11T23:00:00Z,360,335,JFK,DEN,N3750D,DL
2013,2013-04-30T23:00:00Z,-4,-14,JFK,TPA,N905DL,DL
2013,2013-06-17T18:00:00Z,-4,61,EWR,MEM,N14950,EV
2013,2013-09-04T18:00:00Z,0,-14,EWR,CHS,N16541,EV
2013,2013-10-16T19:00:00Z,-6,-12,LGA,CLE,N808UA,UA
2013,2013-08-08T16:00:00Z,7,9,JFK,FLL,N657JB,B6
2013,2013-08-11T22:00:00Z,6,3,EWR,TPA,N431UA,UA
2013,2013-09-18T20:00:00Z,0,-36,JFK,MIA,N332NW,DL
2013,2013-10-31T22:00:00Z,-7,-44,JFK,LGB,N527JB,B6
2013,2013-02-02T02:00:00Z,41,34,LGA,RDU,N737MQ,MQ
2013,2013-01-21T11:00:00Z,17,18,JFK,RSW,N588JB,B6
2013,2013-09-20T21:00:00Z,-6,-20,EWR,BOS,N374JB,B6
2013,2013-04-02T09:00:00Z,-3,17,JFK,BQN,N646JB,B6
2013,2013-01-29T17:00:00Z,-6,-10,JFK,DCA,N810MQ,MQ
2013,2013-01-13T20:00:00Z,1,-4,JFK,PIT,N239JB,B6
2013,2013-01-24T11:00:00Z,3,8,LGA,IAD,N11544,EV
2013,2013-03-03T17:00:00Z,-3,-52,LGA,DFW,N4YHAA,AA
2013,2013-08-06T10:00:00Z,-4,4,LGA,DCA,N766US,US
2013,2013-05-13T13:00:00Z,-4,-7,JFK,FLL,N613JB,B6
2013,2013-04-01T11:00:00Z,0,-14,EWR,SJU,N591JB,B6
2013,2013-12-18T22:00:00Z,-5,-18,EWR,CLT,N665AW,US
2013,2013-12-27T12:00:00Z,-4,-18,EWR,ALB,N13989,EV
2013,2013-04-03T22:00:00Z,-10,-18,LGA,BNA,N723MQ,MQ
2013,2013-05-03T16:00:00Z,-5,13,LGA,DFW,N434AA,AA
2013,2013-09-02T14:00:00Z,-7,-12,EWR,PHX,N651AW,US
2013,2013-04-01T13:00:00Z,-3,-5,JFK,LAX,N709TW,DL
2013,2013-04-25T11:00:00Z,4,4,JFK,FLL,N766JB,B6
2013,2013-04-23T23:00:00Z,30,6,JFK,RDU,N915XJ,9E
2013,2013-11-14T11:00:00Z,-9,-24,EWR,RDU,N14148,EV
2013,2013-09-06T12:00:00Z,-12,-18,EWR,PIT,N26545,EV
2013,2013-07-24T00:00:00Z,46,67,JFK,PDX,N534JB,B6
2013,2013-08-07T17:00:00Z,-7,-20,LGA,BOS,N950UW,US
2013,2013-03-26T12:00:00Z,-7,-8,LGA,RDU,N713MQ,MQ
2013,2013-06-10T23:00:00Z,124,116,JFK,RDU,N930XJ,9E
2013,2013-04-04T17:00:00Z,21,7,EWR,BDL,N16981,EV
2013,2013-05-02T10:00:00Z,-3,3,JFK,BOS,N281JB,B6
2013,2013-12-14T15:00:00Z,-1,27,LGA,IAD,N830AS,EV
2013,2013-07-05T10:00:00Z,-3,-21,LGA,STL,N230WN,WN
2013,2013-01-14T00:00:00Z,-4,-7,JFK,SFO,N717TW,DL
2013,2013-05-11T19:00:00Z,-2,17,EWR,PHX,N36247,UA
2013,2013-06-03T16:00:00Z,55,54,LGA,CLE,N711MQ,MQ
2013,2013-04-06T13:00:00Z,-9,-26,LGA,MIA,N325NB,DL
2013,2013-10-13T18:00:00Z,-4,-6,LGA,CLT,N167US,US
2013,2013-09-25T19:00:00Z,3,-7,EWR,BNA,N14974,EV
2013,2013-04-25T18:00:00Z,-6,-2,JFK,LAX,N711ZX,DL
2013,2013-12-26T15:00:00Z,-6,-19,LGA,DTW,N528MQ,MQ
2013,2013-11-14T11:00:00Z,7,-15,EWR,LAX,N37263,UA
2013,2013-10-07T12:00:00Z,-2,-6,JFK,BOS,N3AFAA,AA
2013,2013-03-26T10:00:00Z,19,-13,LGA,STL,N8607M,WN
2013,2013-05-08T10:00:00Z,-5,-21,LGA,ATL,N612DL,DL
2013,2013-07-28T19:00:00Z,17,26,LGA,ORD,N546AA,AA
2013,2013-12-23T21:00:00Z,8,29,EWR,IAH,N34131,UA
2013,2013-11-24T13:00:00Z,-7,-24,LGA,ORD,N476AA,AA
2013,2013-12-28T11:00:00Z,-6,-16,JFK,RSW,N607JB,B6
2013,2013-06-25T16:00:00Z,1,-13,EWR,BOS,N39297,UA
2013,2013-05-01T10:00:00Z,-2,-25,EWR,ORD,N38268,UA
2013,2013-07-01T13:00:00Z,-2,84,EWR,FLL,N656JB,B6
2013,2013-10-05T00:00:00Z,-12,-31,LGA,RIC,N730EV,EV
2013,2013-09-23T18:00:00Z,27,9,LGA,FLL,N554JB,B6
2013,2013-07-24T19:00:00Z,4,-3,JFK,MCO,N655JB,B6
2013,2013-05-04T18:00:00Z,19,-15,JFK,IAD,N819AY,9E
2013,2013-05-15T10:00:00Z,-7,-1,LGA,DFW,N3HWAA,AA
2013,2013-11-19T14:00:00Z,-10,-21,JFK,SAN,N657JB,B6
2013,2013-08-08T10:00:00Z,3,-4,JFK,PHX,N535UW,US
2013,2013-02-12T16:00:00Z,-1,-14,LGA,STL,N7732A,WN
2013,2013-07-18T00:00:00Z,-6,-16,EWR,RIC,N14568,EV
2013,2013-04-15T19:00:00Z,-1,-3,JFK,PIT,N689MQ,MQ
2013,2013-06-18T12:00:00Z,-4,-1,LGA,ATL,N914DL,DL
2013,2013-01-05T13:00:00Z,0,-1,JFK,BWI,N8747B,9E
2013,2013-01-13T19:00:00Z,-8,-19,LGA,CLE,N736MQ,MQ
2013,2013-04-13T22:00:00Z,-10,-13,LGA,DEN,N263WN,WN
2013,2013-01-19T14:00:00Z,-5,5,JFK,BOS,N652JB,B6
2013,2013-02-23T10:00:00Z,-1,-1,JFK,MIA,N5BVAA,AA
2013,2013-04-23T19:00:00Z,2,19,EWR,DEN,N511UA,UA
2013,2013-12-05T15:00:00Z,NA,NA,LGA,CLT,NA,US
2013,2013-12-13T02:00:00Z,27,46,EWR,CLT,N14977,EV
2013,2013-12-21T15:00:00Z,-6,-32,EWR,PHX,N680AW,US
2013,2013-10-06T17:00:00Z,1,-2,EWR,MSN,N13955,EV
2013,2013-09-15T21:00:00Z,7,8,EWR,BOS,N346JB,B6
2013,2013-09-20T21:00:00Z,-2,-21,EWR,MEM,N14959,EV
2013,2013-08-13T01:00:00Z,9,14,JFK,DCA,N807MQ,MQ
2013,2013-02-12T20:00:00Z,-8,-40,JFK,MSP,N902XJ,9E
2013,2013-10-25T16:00:00Z,3,-2,LGA,DFW,N3FGAA,AA
2013,2013-09-13T10:00:00Z,-7,-17,JFK,SJU,N6702,DL
2013,2013-06-08T13:00:00Z,6,-10,JFK,SFO,N327AA,AA
2013,2013-02-12T18:00:00Z,30,24,LGA,SRQ,N633JB,B6
2013,2013-05-06T13:00:00Z,9,11,EWR,JAX,N12552,EV
2013,2013-07-08T20:00:00Z,51,104,EWR,RDU,N16147,EV
2013,2013-05-09T21:00:00Z,17,17,LGA,STL,N522AA,AA
2013,2013-03-20T00:00:00Z,104,119,EWR,CVG,N14916,EV
2013,2013-12-22T17:00:00Z,-5,-16,JFK,LAX,N319AA,AA
2013,2013-02-13T23:00:00Z,3,6,EWR,ATL,N308DE,DL
2013,2013-10-14T11:00:00Z,-6,9,EWR,STL,N16561,EV
2013,2013-11-03T13:00:00Z,-1,-7,JFK,LAS,N6704Z,DL
2013,2013-11-04T23:00:00Z,4,-9,EWR,PBI,N35407,UA
2013,2013-08-03T15:00:00Z,-1,-9,LGA,BTV,N720EV,EV
2013,2013-10-16T11:00:00Z,-5,2,EWR,STL,N276WN,WN
2013,2013-02-17T00:00:00Z,31,22,LGA,PBI,N332NB,DL
2013,2013-03-08T20:00:00Z,10,27,EWR,LAX,N14106,UA
2013,2013-03-23T12:00:00Z,0,-1,EWR,BOS,N12172,EV
2013,2013-09-24T11:00:00Z,-6,-14,JFK,MIA,N336AA,AA
2013,2013-12-14T18:00:00Z,-4,46,EWR,CLT,N127UW,US
2013,2013-03-20T19:00:00Z,11,6,EWR,MDW,N359SW,WN
2013,2013-06-22T12:00:00Z,-12,9,EWR,ORF,N14543,EV
2013,2013-07-19T11:00:00Z,4,-18,EWR,SEA,N413AS,AS
2013,2013-02-02T12:00:00Z,-1,-11,LGA,FLL,N371NW,DL
2013,2013-10-16T21:00:00Z,-4,9,EWR,SAT,N26210,UA
2013,2013-07-27T13:00:00Z,-5,-16,EWR,FLL,N516JB,B6
2013,2013-01-12T22:00:00Z,-7,-20,EWR,BWI,N264LV,WN
2013,2013-01-06T02:00:00Z,2,-10,EWR,BOS,N37274,UA
2013,2013-04-15T13:00:00Z,8,7,EWR,LAX,N842VA,VX
2013,2013-12-14T23:00:00Z,NA,NA,EWR,MIA,NA,UA
2013,2013-08-19T11:00:00Z,-1,-13,JFK,LAX,N198DN,DL
2013,2013-12-20T11:00:00Z,1,9,LGA,MKE,N481WN,WN
2013,2013-06-13T11:00:00Z,0,5,LGA,MSP,N906DE,DL
2013,2013-02-11T16:00:00Z,2,16,JFK,BOS,N935XJ,9E
2013,2013-01-15T11:00:00Z,-4,19,EWR,CLT,N27152,EV
2013,2013-12-02T15:00:00Z,-4,-2,EWR,SFO,N524UA,UA
2013,2013-10-06T17:00:00Z,4,-18,LGA,FLL,N996DL,DL
2013,2013-12-09T19:00:00Z,19,8,JFK,BWI,N8903A,9E
2013,2013-04-07T23:00:00Z,14,22,JFK,TPA,N258JB,B6
2013,2013-08-30T23:00:00Z,4,-27,JFK,SEA,N704X,DL
2013,2013-02-09T13:00:00Z,NA,NA,EWR,MDW,NA,WN
2013,2013-03-14T19:00:00Z,-5,-14,LGA,DFW,N3JEAA,AA
2013,2013-11-13T22:00:00Z,42,14,EWR,LAS,N23708,UA
2013,2013-06-11T19:00:00Z,80,72,EWR,DEN,N490WN,WN
2013,2013-07-17T19:00:00Z,3,-3,LGA,MIA,N915DE,DL
2013,2013-01-12T00:00:00Z,44,20,EWR,BNA,N13964,EV
2013,2013-03-22T15:00:00Z,-2,-13,EWR,PVD,N12996,EV
2013,2013-06-10T23:00:00Z,115,92,JFK,FLL,N805JB,B6
2013,2013-09-15T20:00:00Z,1,-3,EWR,GSO,N13550,EV
2013,2013-06-18T10:00:00Z,0,8,EWR,LAX,N73276,UA
2013,2013-06-27T17:00:00Z,-5,-7,JFK,LAX,N621VA,VX
2013,2013-05-01T19:00:00Z,0,-16,JFK,SEA,N660DL,DL
2013,2013-08-07T15:00:00Z,-6,-23,EWR,IAH,N17244,UA
2013,2013-01-19T22:00:00Z,8,-9,EWR,ATL,N337NW,DL
2013,2013-08-26T11:00:00Z,-9,-19,LGA,ORD,N468AA,AA
2013,2013-04-17T09:00:00Z,29,24,EWR,CLT,N127UW,US
2013,2013-04-09T16:00:00Z,-6,2,LGA,DTW,N315NB,DL
2013,2013-07-02T21:00:00Z,14,-8,EWR,ORF,N11551,EV
2013,2013-07-23T15:00:00Z,NA,NA,LGA,BOS,NA,US
2013,2013-07-13T23:00:00Z,18,18,JFK,ORD,N922XJ,9E
2013,2013-01-01T21:00:00Z,-1,-23,JFK,MCO,N712JB,B6
2013,2013-09-15T00:00:00Z,-5,-13,JFK,BOS,N317JB,B6
2013,2013-10-10T00:00:00Z,-4,1,EWR,MSY,N11184,EV
2013,2013-10-03T22:00:00Z,2,-2,EWR,DEN,N39415,UA
2013,2013-04-18T10:00:00Z,302,341,EWR,ORD,N505MQ,MQ
2013,2013-09-20T23:00:00Z,6,-26,LGA,MCO,N349NB,DL
2013,2013-09-01T18:00:00Z,8,-10,EWR,SFO,N568UA,UA
2013,2013-04-04T22:00:00Z,-6,-17,LGA,CLE,N542MQ,MQ
2013,2013-02-09T11:00:00Z,NA,NA,EWR,BWI,N7730A,WN
2013,2013-01-20T23:00:00Z,-10,-30,JFK,MIA,N330NW,DL
2013,2013-11-23T18:00:00Z,0,20,EWR,LAX,N19141,UA
2013,2013-08-23T22:00:00Z,-2,8,EWR,MSY,N290WN,WN
2013,2013-07-21T23:00:00Z,22,18,JFK,SAT,N351NB,DL
2013,2013-01-28T18:00:00Z,27,21,EWR,ATL,N748EV,EV
2013,2013-11-08T11:00:00Z,-10,-10,LGA,PHL,N950UW,US
